date;Finland;Angola;New Zealand
2021-09-18;2.4749503900834533;0.16977411250369284;0.08312352880974312
2021-09-19;2.479299752630005;0.16977411250369284;0.08357384095793675
2021-09-20;2.4844646206540353;0.1708679216671651;0.08383993450005117
2021-09-21;2.4933264468426346;0.1719195364118684;0.0843311841162624
2021-09-22;2.502188273031234;0.17327949498603723;0.08465868386040323
2021-09-23;2.5109594875001133;0.17474980819390945;0.08484290246648245
2021-09-24;2.519658212593217;0.1761779269830127;0.08521133967864088
2021-09-25;2.5273420864254583;0.1778494751111677;0.0856411830928257
2021-09-26;2.532760667264704;0.17890758130491238;0.08586633916692252
2021-09-27;2.5391940993648117;0.18040710603347082;0.08607102650701054
2021-09-28;2.5515897826224845;0.1818904021394258;0.08697165080339782
2021-09-29;2.5632424497784543;0.18365283055416007;0.08748336915361785
2021-09-30;2.5753662978769674;0.18365283055416007;0.08785180636577627
2021-10-01;2.586565906434338;0.18849869726354915;0.08842493091802273
2021-10-02;2.596188871068584;0.19020919408595235;0.08910039914031317
2021-10-03;2.6026223031686917;0.1913127404229867;0.08971446116057723
2021-10-04;2.6095631608992305;0.1913127404229867;0.09024664824480605
2021-10-05;2.623028062449597;0.1944026701666829;0.09110633507317573
2021-10-06;2.6362392511847483;0.19619755582662404;0.09172039709343976
2021-10-07;2.6497585197669467;0.19734978803146874;0.09268242759185345
2021-10-08;2.6608312719167095;0.19806384742602035;0.0934193020161703
2021-10-09;2.671632188907313;0.19878439826961336;0.0946678947907072
2021-10-10;2.6793341850834986;0.19921607963086502;0.09538430048101525
2021-10-11;2.686565000317141;0.19987171598404427;0.09630539351141132
2021-10-12;2.6990875399824215;0.20056630103147177;0.09743117388189541
2021-10-13;2.7101421697882406;0.20169905888919232;0.09890492273052912
2021-10-14;2.7217042252244905;0.20248452422319912;0.10025585917511001
2021-10-15;2.7318164931452236;0.20320182934227146;0.10111554600347969
2021-10-16;2.742001250441732;0.2037957969295576;0.10217992017193737
2021-10-17;2.7482353367584564;0.20396782032915411;0.10348991914850066
2021-10-18;2.7540163644765814;0.2045195934976713;0.10549585508136322
2021-10-19;2.765995233823543;0.20512005253399881;0.10672397912189131
2021-10-20;2.775962522992724;0.2055841911404574;0.10881178999078905
2021-10-21;2.78531365246781;0.20632097060665383;0.11155460034796849
2021-10-22;2.796603872744901;0.2067234404472193;0.11370381741889264
2021-10-23;2.8071148322324007;0.20699608130695718;0.11542319107563197
2021-10-24;2.813892588867444;0.20727521361573648;0.11769522055060894
2021-10-25;2.8209421806616466;0.20749916860766404;0.11918943813325146
2021-10-26;2.8353131994092116;0.207833478233295;0.12076553065192917
2021-10-27;2.847636393291108;0.20813533061371914;0.12273052911677414
2021-10-28;2.8592346934152464;0.20845990306578807;0.12537099580390954
2021-10-29;2.869926876342186;0.20870333240483974;0.12866646197932657
2021-10-30;2.881797011625484;0.20894027029485004;0.1315934909425852
2021-10-31;2.8891365609227897;0.20913176804157074;0.13499130078804628
2021-11-01;2.8970922699141908;0.20921291115458795;0.13763176747518166
2021-11-02;2.9147253105716695;0.20930703716568796;0.13986285948214103
2021-11-03;2.9284076802493635;0.20945634049363962;0.14272848224337326
2021-11-04;2.942380007430161;0.20961862671967413;0.14612629208883432
2021-11-05;2.9569141272732216;0.2097127527307741;0.15030191382662983
2021-11-06;2.9721731408740406;0.20984907316064305;0.1526353495036332
2021-11-07;2.981488025661239;0.20991398765105684;0.1565653464333231
2021-11-08;2.9906941763847734;0.2100762738770913;0.15916487565244092
2021-11-09;3.011027446289903;0.2101996114088775;0.16217377955173473
2021-11-10;3.0261233587952265;0.210371634808474;0.16596049534336302
2021-11-11;3.0436657877329854;0.21050795523834295;0.17003377341111453
2021-11-12;3.0605920569766494;0.21056637827971536;0.17363627059666362
2021-11-13;3.077735794347641;0.21064427566821192;0.17793470473851192
2021-11-14;3.088935402905012;0.2106897158115016;0.1814962644560434
2021-11-15;3.0992832612970163;0.2106897158115016;0.18604032340599733
2021-11-16;3.121972435914861;0.21077735037356016;0.19007266400573125
2021-11-17;3.143701126303676;0.21086823066013946;0.1934909425852011
2021-11-18;3.164904268718116;0.2109234079769912;0.19758468938696142
2021-11-19;3.186922916610034;0.21096235667123947;0.20108484290246648
2021-11-20;3.2100107827946465;0.2110077968145291;0.2041346842697779
2021-11-21;3.2228414023069742;0.21104999123329804;0.20831030600757344
2021-11-22;3.2350739844691514;0.21107920275398426;0.21275202128748336
2021-11-23;3.26084395755747;0.21117008304056356;0.21717326783338453
2021-11-24;3.2850916537544967;0.21123175180645667;0.2208576399549688
2021-11-25;3.307835195404173;0.21131289491947391;0.22448060587452667
2021-11-26;3.3309593062766742;0.21139403803249113;0.22750997850782928
2021-11-27;3.3545183534038294;0.21142324955317734;0.23049841367311433
2021-11-28;3.368907494495338;0.21143947817578077;0.2342646607307338
2021-11-29;3.383224146211071;0.21147518114550834;0.23696653361989561
2021-11-30;3.414068375603701;0.21151737556427733;0.23997543751918946
2021-12-01;3.4399289604117396;0.21156606143208764;0.2434960597687033
2021-12-02;3.466097625066826;0.2116472045451049;0.24548152696755704
2021-12-03;3.492701225976568;0.2116958904129152;0.247446525432402
2021-12-04;3.520410289866891;0.2117640506278497;0.2496571487053526
2021-12-05;3.538025208180426;0.21181273649566007;0.2524408965305496
2021-12-06;3.5562019191562237;0.21181273649566007;0.2544263637294033
2021-12-07;3.575719683583875;0.21194905692552898;0.2562276123221779
2021-12-08;3.610605195676009;0.21204967438567035;0.258376829393102
2021-12-09;3.6420112177309014;0.21209511452896002;0.258376829393102
2021-12-10;3.6729641811871945;0.21217625764197723;0.2616518268345103
2021-12-11;3.7056387673181654;0.21226064647951515;0.2637601064374169
2021-12-12;3.7260082819111826;0.21228336655116;0.2658479173063146
2021-12-13;3.749005536376075;0.21228336655116;0.26750588476102755
2021-12-14;3.791701778708058;0.21237100111321858;0.26906150854569644
2021-12-15;3.824920035157348;0.21280592819899097;0.2710060382765326
2021-12-16;3.862958835095731;0.21307532333420817;0.2726230682632279
2021-12-17;3.899022299544223;0.21343884448052536;0.2736260362296592
2021-12-18;3.9383840305905164;0.2137893827287598;0.2748336915361785
2021-12-19;3.967633493716077;0.21401658344520808;0.2762665029167946
2021-12-20;3.999420084993793;0.21449695067427005;0.27700337734111147
2021-12-21;4.054512010583449;0.2160548984442009;0.27819056391362196
2021-12-22;4.1119417185418765;0.21810944206579722;0.27939821922014124
2021-12-23;4.176040449071683;0.2218842196833588;0.2808514993347661
2021-12-24;4.246790079828925;0.2279180215673201;0.2808514993347661
2021-12-25;4.288018412301446;0.23090733385087492;0.2836352471599632
2021-12-26;4.336459437663668;0.23288722580849536;0.28453587145635045
2021-12-27;4.396263172678754;0.23288722580849536;0.2852113396786409
2021-12-28;4.516921738657678;0.24922944877016576;0.2863166513151162
2021-12-29;4.641476608584554;0.25470823176108925;0.28776993142974105
2021-12-30;4.775310118610741;0.25923926319197144;0.2890185242042779
2021-12-31;4.90805628800029;0.26482840081659836;0.2890185242042779
2022-01-01;5.032574913239278;0.2674412090557532;0.29182274076348375
2022-01-02;5.105100533703029;0.2691354772555529;0.2928666461979327
2022-01-03;5.1952954395121465;0.2718748687510147;0.29407430150445196
2022-01-04;5.36791076557842;0.27480251226867636;0.294893050864804
2022-01-05;5.548844247514974;0.2811965895744342;0.2961621123733497
2022-01-06;5.725120287057928;0.2844066111253959;0.2973492989458602
2022-01-07;5.857975190511141;0.28813919432418855;0.2973492989458602
2022-01-08;6.021511222261487;0.28968415919603663;0.3003786715791628
2022-01-09;6.126620817136488;0.2911999125471985;0.30160679561969095
2022-01-10;6.246971303268365;0.2931408558105707;0.3020775765018934
2022-01-11;6.438107664845372;0.29584129861178415;0.3039607000307031
2022-01-12;6.605050697257184;0.2983048035229873;0.3047589806570464
2022-01-13;6.76684698398891;0.30049242184993186;0.30598710469757445
2022-01-14;6.916809380125226;0.3028325892293488;0.30709241633404977
2022-01-15;7.0635459990395155;0.3035531400729418;0.30848429024664825
2022-01-16;7.166879604208008;0.304104913241459;0.30967147681915874
2022-01-17;7.280144253857794;0.305013716107252;0.3105516323815372
2022-01-18;7.463669230978335;0.30599067918797945;0.31216866236823254
2022-01-19;7.629742390880836;0.3076265243464068;0.31390850475898063
2022-01-20;7.783999782531873;0.3090578888600308;0.3152799099375704
2022-01-21;7.9298484065929085;0.31053793924146506;0.31687647119025686
2022-01-22;8.062069028008082;0.3112714729831409;0.31832975130488184
2022-01-23;8.141227426355325;0.31347856565720955;0.31986490635554193
2022-01-24;8.22451771912179;0.3156889040557989;0.3211339678640876
2022-01-25;8.354418680512138;0.3167632388721471;0.3223211544365981
2022-01-26;8.415907793514013;0.3174708068176573;0.3243066216354519
2022-01-27;8.529553012386621;0.3177596762999987;0.3273564630027633
2022-01-28;8.615924103623563;0.3181751290386469;0.3305291167741275
2022-01-29;8.615924103623563;0.3182660093252262;0.33339473953535975
2022-01-30;8.615924103623563;0.3183276780911193;0.33605567495650396
2022-01-31;8.877592627830484;0.31845750707194687;0.34023129669429947
2022-02-01;8.936381511584708;0.31881453676922267;0.34426363729403336
2022-02-02;9.082048912206304;0.31894761147457096;0.34811175928768806
2022-02-03;9.205063382897944;0.3191163891496468;0.35367925493808205
2022-02-04;9.331049917996394;0.31918454936458124;0.3591853443864497
2022-02-05;9.331049917996394;0.31922025233430884;0.36383174700644766
2022-02-06;9.331049917996394;0.3192624467530778;0.36823252481833996
2022-02-07;9.691648317793424;0.3194085043565088;0.3736567393306724
2022-02-08;9.827058471742735;0.3194571902243192;0.3787739228328728
2022-02-09;9.908971466369461;0.31955131623541916;0.3856104799918125
2022-02-10;10.14102808057194;0.3196194764503536;0.3953535973800021
2022-02-11;10.32924674477397;0.3197071110124122;0.404851089960086
2022-02-12;10.32924674477397;0.3197493054311812;0.404851089960086
2022-02-13;10.32924674477397;0.3197493054311812;0.4416129362398936
2022-02-14;10.554145033118584;0.3197493054311812;0.4570668304165387
2022-02-15;10.634354527414576;0.3198823801365294;0.48124040528093337
2022-02-16;10.742291207944836;0.31992457455529844;0.5127827243884966
2022-02-17;10.886418209331195;0.31997975187215016;0.5513867567290963
2022-02-18;10.964851713920678;0.3200446663625639;0.5885579776890799
2022-02-19;10.964851713920678;0.3200836150568122;0.6363934090676492
2022-02-20;10.964851713920678;0.32015177527174665;0.6820386859072767
2022-02-21;11.285091653754495;0.32021668976216044;0.740272234162317
2022-02-22;11.334855610224627;0.3202588841809294;0.8054242145123325
2022-02-23;11.412129284801695;0.32034651874298803;0.930897553986286
2022-02-24;11.555857594621289;0.3203562559165501;1.1770136117081158
2022-02-25;11.55714428104131;0.3203562559165501;1.4559410500460546
2022-02-26;11.55714428104131;0.3203562559165501;1.4559410500460546
2022-02-27;11.55714428104131;0.3203562559165501;1.7632995599222188
2022-02-28;11.557651706671741;0.3204860848973777;2.4321359123938184
2022-03-01;11.91440816955265;0.3205023135199811;2.925862245420121
2022-03-02;11.934632705394115;0.3205023135199811;3.400900624296387
2022-03-03;12.043892317032286;0.3205023135199811;3.863494012895302
2022-03-04;12.174101358269679;0.3206645997460156;4.250250741991608
2022-03-05;12.174101358269679;0.3206645997460156;4.561477842595436
2022-03-06;12.174101358269679;0.3206970569912225;4.92074506191792
2022-03-07;12.579480069952249;0.3206970569912225;5.411667178385017
2022-03-08;12.579480069952249;0.32077170865519833;5.872295568519087
2022-03-09;12.740950154492984;0.32085609749273625;5.872971036741378
2022-03-10;12.923097833473781;0.32085609749273625;6.304554293316958
2022-03-11;13.30654850898415;0.32085609749273625;7.119496469143384
2022-03-12;13.30654850898415;0.32103136661685344;7.416968580493297
2022-03-13;13.30654850898415;0.3210897896582258;7.73578958141439
2022-03-14;13.793097199191742;0.3211027725563086;8.180943608637806
2022-03-15;13.903824720689373;0.32118391566932586;8.181782826732166
2022-03-16;14.110365074618752;0.32127804168042584;8.986040323405998
2022-03-17;14.188200541858084;0.3213364647217983;9.277944939105517
2022-03-18;14.249816511267568;0.3213364647217983;9.659216047487462
2022-03-19;14.249816511267568;0.3213364647217983;9.906150854569646
2022-03-20;14.249816511267568;0.3213364647217983;10.203131716303346
2022-03-21;14.715651362347208;0.32135918479344305;10.633916692252585
2022-03-22;14.719402687543607;0.3215149795704361;11.048756524408965
2022-03-23;14.888157954349815;0.3215149795704361;11.427243884965716
2022-03-24;15.114723498337273;0.321589631234412;11.75527581619077
2022-03-25;15.308179519939108;0.3216577914493465;12.050434960597688
2022-03-26;15.308179519939108;0.32167077434742924;12.26081260874015
2022-03-27;15.308179519939108;0.32169998586811543;12.528543649575274
2022-03-28;15.575737805927819;0.32169998586811543;12.884535871456352
2022-03-29;15.672474877900708;0.3217746375320913;13.21502405076246
2022-03-30;15.841375123458468;0.3217746375320913;13.53102036639034
2022-03-31;16.014280407027844;0.32187525499223263;13.810213898270392
2022-04-01;16.12210835349444;0.3219563981052499;14.051622147170198
2022-04-02;16.12210835349444;0.3219563981052499;14.232668099478046
2022-04-03;16.12210835349444;0.3219563981052499;14.446075120253813
2022-04-04;16.33432100107828;0.3219563981052499;14.74109098352267
2022-04-05;16.45121011951686;0.3219563981052499;15.00358202845154
2022-04-06;16.554326256558024;0.3219563981052499;15.246382151263942
2022-04-07;16.685097090457678;0.3219563981052499;15.249657148705353
2022-04-08;16.685097090457678;0.3219563981052499;15.632197318595844
2022-04-09;16.685097090457678;0.3219563981052499;15.7704636168253
2022-04-10;16.685097090457678;0.3219563981052499;15.926701463514481
2022-04-11;16.685097090457678;0.3219563981052499;16.16020878108689
2022-04-12;16.685097090457678;0.3219563981052499;16.358407532494116
2022-04-13;16.685097090457678;0.3219563981052499;16.557732064271825
2022-04-14;17.208669729342795;0.3219563981052499;16.720049124961623
2022-04-15;17.208669729342795;0.3219563981052499;16.839013407020776
2022-04-16;17.208669729342795;0.3219563981052499;16.9646504963668
2022-04-17;17.208669729342795;0.3219563981052499;17.09323508341009
2022-04-18;17.208669729342795;0.3219563981052499;17.09323508341009
2022-04-19;17.208669729342795;0.322258250485674;17.499703203356873
2022-04-20;17.208669729342795;0.322258250485674;17.716139596765938
2022-04-21;18.130897690307265;0.322258250485674;17.911800225156075
2022-04-22;18.130897690307265;0.322258250485674;18.07765837682939
2022-04-23;18.130897690307265;0.322258250485674;18.194616722955686
2022-04-24;18.130897690307265;0.322258250485674;18.314727254119333
2022-04-25;18.130897690307265;0.322258250485674;18.446873400880158
2022-04-26;18.130897690307265;0.322258250485674;18.652154334254426
2022-04-27;18.130897690307265;0.322258250485674;18.840528093337426
2022-04-28;18.539393445148196;0.322258250485674;19.01211749053321
2022-04-29;18.539393445148196;0.322258250485674;19.158735032238255
2022-04-30;18.539393445148196;0.322258250485674;19.27597994064067
2022-05-01;18.539393445148196;0.322258250485674;19.41455326988026
2022-05-02;18.539393445148196;0.322258250485674;19.605219527172242
2022-05-03;18.539393445148196;0.322258250485674;19.78225360761437
2022-05-04;18.539393445148196;0.322258250485674;19.96086378057517
2022-05-05;19.07860566685695;0.322258250485674;20.113110224132637
2022-05-06;19.07860566685695;0.322258250485674;20.25350527069901
2022-05-07;19.07860566685695;0.322258250485674;20.370750179101424
2022-05-08;19.07860566685695;0.322258250485674;20.503203356872376
2022-05-09;19.07860566685695;0.322258250485674;20.693480708218196
2022-05-10;19.07860566685695;0.322258250485674;20.858806672807287
2022-05-11;19.07860566685695;0.322258250485674;21.053566676901035
2022-05-12;19.386196210617882;0.322258250485674;21.208126087401492
2022-05-13;19.386196210617882;0.322258250485674;21.354313785692355
2022-05-14;19.386196210617882;0.322258250485674;21.473605567495653
2022-05-15;19.386196210617882;0.322258250485674;21.619220141234262
2022-05-16;19.386196210617882;0.322258250485674;21.822802169685804
2022-05-17;19.386196210617882;0.322258250485674;22.02134888957118
2022-05-18;19.386196210617882;0.322258250485674;22.20990686726026
2022-05-19;19.594331330814327;0.322258250485674;22.37179408453587
2022-05-20;19.594331330814327;0.322258250485674;22.51018319516938
2022-05-21;19.594331330814327;0.322258250485674;22.613714051785898
2022-05-22;19.594331330814327;0.322258250485674;22.737897861017295
2022-05-23;19.594331330814327;0.322258250485674;22.912107256166205
2022-05-24;19.594331330814327;0.3227321262656946;23.082059154641286
2022-05-25;19.594331330814327;0.3230372243706394;23.239422781700952
2022-05-26;19.793097199191745;0.3230372243706394;23.3818647016682
2022-05-27;19.793097199191745;0.3230372243706394;23.514113192099067
2022-05-28;19.793097199191745;0.3230372243706394;23.61438952000819
2022-05-29;19.793097199191745;0.3230372243706394;23.735175519394126
2022-05-30;19.793097199191745;0.3237967239084807;23.91067444478559
2022-05-31;19.793097199191745;0.3237967239084807;24.081260874014944
2022-06-01;19.793097199191745;0.3237967239084807;24.245154027223418
2022-06-02;20.02901387265429;0.3237967239084807;24.375048613243273
2022-06-03;20.02901387265429;0.3237967239084807;24.506335073175727
2022-06-04;20.02901387265429;0.3237967239084807;24.597891720397094
2022-06-05;20.02901387265429;0.3237967239084807;24.597891720397094
2022-06-06;20.02901387265429;0.3237967239084807;24.810316241940438
2022-06-07;20.02901387265429;0.3237967239084807;24.95664722136936
2022-06-08;20.02901387265429;0.3237967239084807;25.124060996827346
2022-06-09;20.198675256657697;0.3237967239084807;25.256350424726232
2022-06-10;20.198675256657697;0.3237967239084807;25.364179715484596
2022-06-11;20.198675256657697;0.3237967239084807;25.45688261181046
2022-06-12;20.198675256657697;0.3237967239084807;25.549360352062223
2022-06-13;20.198675256657697;0.3237967239084807;25.67943915668816
2022-06-14;20.198675256657697;0.3237967239084807;25.79633609661243
2022-06-15;20.198675256657697;0.3237967239084807;25.916856002456246
2022-06-16;20.393834778590264;0.3237967239084807;26.01948623477638
2022-06-17;20.393834778590264;0.3237967239084807;26.113314911472724
2022-06-18;20.393834778590264;0.3237967239084807;26.181885170402207
2022-06-19;20.393834778590264;0.3237967239084807;26.267424009824992
2022-06-20;20.393834778590264;0.3237967239084807;26.388332821614984
2022-06-21;20.393834778590264;0.3237967239084807;26.504758980657044
2022-06-22;20.393834778590264;0.3237967239084807;26.617971548459728
2022-06-23;20.5434347278477;0.3237967239084807;26.618053423395764
2022-06-24;20.5434347278477;0.3237967239084807;26.80476921502405
2022-06-25;20.5434347278477;0.3237967239084807;26.899089141336606
2022-06-26;20.5434347278477;0.3237967239084807;27.016948111759287
2022-06-27;20.5434347278477;0.3237967239084807;27.187473134786615
2022-06-28;20.5434347278477;0.32885680843623527;27.352614880769625
2022-06-29;20.5434347278477;0.32885680843623527;27.515607409681714
2022-06-30;20.76113844564656;0.32885680843623527;27.66492682427592
2022-07-01;20.76113844564656;0.32885680843623527;27.805997339064582
2022-07-02;20.76113844564656;0.32885680843623527;27.911902568826118
2022-07-03;20.76113844564656;0.32885680843623527;28.052543240200595
2022-07-04;20.76113844564656;0.32885680843623527;28.253177770954867
2022-07-05;20.76113844564656;0.32885680843623527;28.25350527069901
2022-07-06;20.76113844564656;0.32885680843623527;28.837642001842184
2022-07-07;20.99446362392512;0.32885680843623527;29.03358919250844
2022-07-08;20.99446362392512;0.32885680843623527;29.228779040016374
2022-07-09;20.99446362392512;0.32885680843623527;29.387329853648552
2022-07-10;20.99446362392512;0.32885680843623527;29.564896121174904
2022-07-11;20.99446362392512;0.32885680843623527;29.80749155664722
2022-07-12;20.99446362392512;0.32885680843623527;30.04955480503531
2022-07-13;20.99446362392512;0.32885680843623527;30.288998055470266
2022-07-14;21.221880918077947;0.32976561130202825;30.51014225770136
2022-07-15;21.221880918077947;0.33074257438275567;30.70520929280524
2022-07-16;21.221880918077947;0.33074257438275567;30.83788762665029
2022-07-17;21.221880918077947;0.33074257438275567;31.001105311636472
2022-07-18;21.221880918077947;0.331742257535128;31.221389827039197
2022-07-19;21.221880918077947;0.331742257535128;31.44032340599734
2022-07-20;21.221880918077947;0.331742257535128;31.65188824071231
2022-07-21;21.221880918077947;0.331742257535128;31.83774434551223
2022-07-22;21.221880918077947;0.3320408641910314;32.0030293726333
